Date,Close,High,Low,Open,Volume
2004-08-05,6.205195426940918,6.205195426940918,6.205195426940918,6.205195426940918,0
2004-08-06,6.205195426940918,6.205195426940918,6.205195426940918,6.205195426940918,0
2004-08-09,6.205195426940918,6.205195426940918,6.205195426940918,6.205195426940918,0
2004-08-10,6.205195426940918,6.205195426940918,6.205195426940918,6.205195426940918,0
2004-08-11,6.205195426940918,6.205195426940918,6.205195426940918,6.205195426940918,0
2004-08-12,6.205195426940918,6.205195426940918,6.205195426940918,6.205195426940918,0
2004-08-13,6.205195426940918,6.205195426940918,6.205195426940918,6.205195426940918,0
2004-08-16,6.205195426940918,6.205195426940918,6.205195426940918,6.205195426940918,0
2004-08-17,6.205195426940918,6.205195426940918,6.205195426940918,6.205195426940918,0
2004-08-18,6.205195426940918,6.205195426940918,6.205195426940918,6.205195426940918,0
2004-08-19,6.205195426940918,6.205195426940918,6.205195426940918,6.205195426940918,0
2004-08-20,6.205195426940918,6.205195426940918,6.205195426940918,6.205195426940918,0
2004-08-23,6.205195426940918,6.205195426940918,6.205195426940918,6.205195426940918,0
2004-08-24,6.205195426940918,6.205195426940918,6.205195426940918,6.205195426940918,0
2004-08-25,6.205195426940918,6.205195426940918,6.205195426940918,6.205195426940918,0
2004-08-26,6.205195426940918,6.205195426940918,6.205195426940918,6.205195426940918,0
2004-08-27,3.7231175899505615,3.723117589950561,3.723117589950561,3.723117589950561,0
2004-08-30,3.7231175899505615,3.723117589950561,3.723117589950561,3.723117589950561,0
2004-08-31,3.7231175899505615,3.723117589950561,3.723117589950561,3.723117589950561,0
2004-09-01,3.7231175899505615,3.723117589950561,3.723117589950561,3.723117589950561,0
2004-09-02,3.7231175899505615,3.723117589950561,3.723117589950561,3.723117589950561,0
2004-09-03,3.7231175899505615,3.723117589950561,3.723117589950561,3.723117589950561,0
2004-09-06,3.7231175899505615,3.723117589950561,3.723117589950561,3.723117589950561,0
2004-09-07,3.7231175899505615,3.723117589950561,3.723117589950561,3.723117589950561,0
2004-09-08,3.7231175899505615,3.723117589950561,3.723117589950561,3.723117589950561,0
2004-09-09,3.7231175899505615,3.723117589950561,3.723117589950561,3.723117589950561,0
2004-09-10,3.7231175899505615,3.723117589950561,3.723117589950561,3.723117589950561,0
2004-09-13,3.7231175899505615,3.723117589950561,3.723117589950561,3.723117589950561,0
2004-09-14,3.7231175899505615,3.723117589950561,3.723117589950561,3.723117589950561,0
2004-09-15,3.7231175899505615,3.723117589950561,3.723117589950561,3.723117589950561,0
